Direction	Motif_Name	Beta_Est	OddsRatio	Beta_SE	Beta_Z	Beta_Pval	Beta_Padj	Log10Beta	NLog10Padj
Count_Gain	AC0013:SIX:Homeodomain	0.12489566889126624	1.1330302365992928	0.07115232487401019	1.7553280108895906	0.07920321789398098	0.12400028999733552	0.05424149981309256	0.9065772991595769
Count_Gain	AC0014:BATF/FOSL:bZIP	0.8112018097359912	2.2506111684101735	0.06362516268242624	12.749701148662862	3.129426172970382e-37	6.561363542661233e-36	0.35230046967827255	35.1830058988076
Count_Gain	AC0015:RUNX:Runt	-0.2045280770352611	0.8150318579180391	0.05927053324214367	-3.4507547991795966	5.590212050539371e-4	0.00144108335237264	-0.08882541525069709	2.841310898833072
Count_Gain	AC0016:KLF:C2H2_ZF	0.16316700195450057	1.17723327353065	0.06072007210277413	2.6872003985490314	0.00720537091943544	0.01457292060554628	0.0708625285775367	1.8364534011633151
Count_Gain	AC0017:RUNX:Runt	-0.1109433556114679	0.8949894436230091	0.04893935966659227	-2.266955603164578	0.0233929379793065	0.04315002342810496	-0.04818208714589067	1.365018964150534
Count_Gain	AC0018:ZBTB:C2H2_ZF	0.06399743544316439	1.0660896647104623	0.0588939526349957	1.086655464268094	0.27718910313542855	0.36399153626760866	0.02779373306892588	0.4389087146888804
Count_Gain	AC0019:AIRE:SAND	-0.05780613767398263	0.9438329033441106	0.05290147283132266	-1.0927132002222053	0.27451974221723885	0.36124041392184775	-0.02510488661195033	0.4422036687643434
Count_Gain	AC0020:CENPB:CENPB	-0.12854974023434196	0.8793698212695943	0.05556263366620163	-2.313600557644874	0.0206896430784277	0.03838874777678769	-0.05582844283387114	1.415796054136852
Count_Gain	AC0021:ZNF:C2H2_ZF	-0.20103751566105052	0.8178817476038761	0.03991679831489134	-5.036413844495428	4.743344582607851e-7	2.1011012270847452e-6	-0.0873094837071328	5.67755302360295
Count_Gain	AC0022:ZNF:C2H2_ZF	-0.2687561907435218	0.7643295835605133	0.05169930138486539	-5.198449177152678	2.009580516011844e-7	9.503955974221426e-7	-0.11671933061724932	6.022095584168119
Count_Gain	AC0023:ZNF:C2H2_ZF	0.29049501293512264	1.3370892006835486	0.04910282550510449	5.916054930584884	3.297551222619062e-9	1.9028988247957706e-8	0.12616038113813752	7.72058430209711
Count_Gain	AC0024:ZNF:C2H2_ZF	0.39668356732938054	1.4868853564985482	0.04545631343833724	8.72669905067187	2.6221363727095942e-18	2.795464031244635e-17	0.172277484352847	16.553546091361834
Count_Gain	AC0025:ZNF:C2H2_ZF	0.10607970501030874	1.1119104978123937	0.11034447804277214	0.961350371961429	0.33637602854437665	0.4257153359243721	0.04606983052790182	0.3708807045624381
Count_Gain	AC0026:ZKSCAN:C2H2_ZF	-0.2780358195983795	0.7572696959321514	0.0617289485978895	-4.5041398875840475	6.664229950238346e-6	2.4090808268390343e-5	-0.1207494222230242	4.618148628784839
Count_Gain	AC0027:ZNF:C2H2_ZF	-0.10238866663753896	0.9026786424072102	0.0549939268230188	-1.861817705199443	0.0626287899889545	0.1007506621561442	-0.04446683293011474	0.9967520908958892
Count_Gain	AC0028:KLF:C2H2_ZF	-0.24649466584795784	0.7815355303552314	0.05219774421877978	-4.72232410685812	2.3316471737736635e-6	9.585660603291728e-6	-0.10705127319635402	5.0183779520109315
Count_Gain	AC0029:ZNF:C2H2_ZF	-0.07312147303825152	0.9294879154467856	0.04185437542229692	-1.747044897946268	0.08062955032104013	0.1255346216632036	-0.03175625224915004	0.9012364819624172
Count_Gain	AC0030:ZNF:C2H2_ZF	-0.04582634157411227	0.955207827676078	0.1129326953115338	-0.40578453784084995	0.6849009206312772	0.7544705412908465	-0.01990212727145053	0.12235771281959831
